country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","26-02-2026 10:00:00",23.7176342,92.7192841,OZONE,2,12,4
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-02-2026 10:00:00",25.6635413,94.0989878,PM2.5,37,99,59
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-02-2026 10:00:00",25.6635413,94.0989878,PM10,35,94,55
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 10:00:00",20.832874,85.104082,NO2,26,69,39
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","26-02-2026 10:00:00",20.021503,73.813844,PM2.5,23,81,46
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","26-02-2026 10:00:00",20.021503,73.813844,OZONE,3,92,17
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-02-2026 10:00:00",19.950220,73.731480,SO2,15,28,19
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","26-02-2026 10:00:00",19.9591346,73.7788008,SO2,2,17,6
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","26-02-2026 10:00:00",19.090337,73.014232,CO,6,26,22
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","26-02-2026 10:00:00",19.235581,73.159121,OZONE,9,88,13
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","26-02-2026 10:00:00",25.5803419,91.8942571,CO,28,79,46
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-02-2026 10:00:00",25.5586,91.8985,SO2,10,14,12
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-02-2026 10:00:00",25.5586,91.8985,CO,6,55,11
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","26-02-2026 10:00:00",25.5586,91.8985,OZONE,21,57,47
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 10:00:00",18.614767,73.799516,OZONE,2,35,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","26-02-2026 10:00:00",18.616318,73.765797,PM2.5,35,99,54
India,Maharashtra,Pune,"Bhosari, Pune - IITM","26-02-2026 10:00:00",18.640051,73.848956,NO2,10,15,12
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-02-2026 10:00:00",18.59051,73.77946,NH3,3,6,4
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 10:00:00",18.614767,73.799516,PM10,82,199,107
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 10:00:00",18.614767,73.799516,CO,44,103,88
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","26-02-2026 10:00:00",18.605770,73.749976,PM10,59,135,94
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","26-02-2026 10:00:00",18.454450,73.854155,SO2,2,3,3
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","26-02-2026 10:00:00",18.573040,73.927715,PM10,69,121,83
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","26-02-2026 10:00:00",19.173852,77.296291,SO2,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","26-02-2026 10:00:00",25.106006,76.469948,NH3,2,8,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","26-02-2026 10:00:00",25.106006,76.469948,CO,8,54,27
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","26-02-2026 10:00:00",25.747299,71.393989,CO,1,78,10
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","26-02-2026 10:00:00",27.215415,77.50873,NO2,12,113,43
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","26-02-2026 10:00:00",27.215415,77.50873,CO,26,108,45
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","26-02-2026 10:00:00",25.339605,74.618883,PM10,28,438,128
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","26-02-2026 10:00:00",25.339605,74.618883,NO2,14,93,45
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","26-02-2026 10:00:00",25.339605,74.618883,SO2,4,73,23
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-02-2026 10:00:00",28.194909,76.862296,PM2.5,127,416,277
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","26-02-2026 10:00:00",28.194909,76.862296,NH3,5,18,10
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","26-02-2026 10:00:00","20.48891     ","85.84768     ",NO2,16,53,34
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-02-2026 10:00:00",21.643900,85.599355,PM10,40,115,78
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","26-02-2026 10:00:00",21.643900,85.599355,CO,22,30,28
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","26-02-2026 10:00:00",21.847279,85.416905,PM2.5,8,47,36
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","26-02-2026 10:00:00",21.847279,85.416905,PM10,21,265,145
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","26-02-2026 10:00:00",22.265816,86.174829,NH3,1,1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","26-02-2026 10:00:00",22.265816,86.174829,OZONE,4,43,8
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","26-02-2026 10:00:00",22.18972222,84.86277778,PM10,85,107,87
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","26-02-2026 10:00:00",20.240790,85.836784,NH3,7,12,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-02-2026 10:00:00",20.34652,85.81630,PM10,59,127,87
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","26-02-2026 10:00:00",20.34652,85.81630,NH3,4,6,5
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-02-2026 10:00:00",22.06156703,85.47409613,PM10,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-02-2026 10:00:00",22.06156703,85.47409613,NH3,NA,NA,NA
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","26-02-2026 10:00:00",22.06156703,85.47409613,CO,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-02-2026 10:00:00",21.8004996,83.8396977,PM10,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","26-02-2026 10:00:00",21.8004996,83.8396977,SO2,19,21,20
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","26-02-2026 10:00:00",20.94185,86.11510,PM10,37,143,97
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-02-2026 10:00:00",30.649961,76.331442,NO2,NA,NA,NA
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-02-2026 10:00:00",30.649961,76.331442,NH3,NA,NA,NA
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","26-02-2026 10:00:00",30.649961,76.331442,CO,6,112,40
India,Punjab,Patiala,"Model Town, Patiala - PPCB","26-02-2026 10:00:00",30.349388,76.366642,NH3,6,7,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-02-2026 10:00:00",26.470859,74.646594,PM10,78,149,112
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-02-2026 10:00:00",26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","26-02-2026 10:00:00",26.470859,74.646594,CO,18,80,39
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-02-2026 10:00:00",27.554793,76.611536,NO2,53,121,87
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","26-02-2026 10:00:00",27.554793,76.611536,OZONE,9,90,28
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","26-02-2026 10:00:00",22.24500000,84.88111111,PM2.5,39,80,53
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","26-02-2026 10:00:00",21.606865,85.510538,PM2.5,50,73,58
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-02-2026 10:00:00",21.869985,85.167016,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","26-02-2026 10:00:00",21.869985,85.167016,NH3,4,5,5
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 10:00:00",11.9309,79.8027,PM2.5,12,90,35
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","26-02-2026 10:00:00",11.9309,79.8027,SO2,4,12,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-02-2026 10:00:00",31.620000,74.876512,PM10,62,128,102
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","26-02-2026 10:00:00",31.620000,74.876512,CO,24,61,47
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","26-02-2026 10:00:00",30.233011,74.907758,PM10,12,436,162
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","26-02-2026 10:00:00","30.736056 ",76.209694,OZONE,19,41,20
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","26-02-2026 10:00:00",30.9028,75.8086,NH3,7,9,8
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","26-02-2026 10:00:00",28.018792,73.292658,PM2.5,23,97,51
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-02-2026 10:00:00",24.892047,74.623527,SO2,3,33,10
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","26-02-2026 10:00:00",24.892047,74.623527,CO,2,72,23
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 10:00:00",20.832874,85.104082,SO2,12,45,22
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-02-2026 10:00:00",22.1166054,85.3945546,NO2,26,119,55
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","26-02-2026 10:00:00",23.555190,74.440010,NH3,4,9,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","26-02-2026 10:00:00",10.942451,76.978996,CO,14,18,14
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","26-02-2026 10:00:00",13.4127,80.1081,PM10,32,362,119
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","26-02-2026 10:00:00",11.258242,77.552761,NO2,12,13,12
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","26-02-2026 10:00:00","8.816428 ",78.099039,OZONE,28,34,30
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","26-02-2026 10:00:00",17.540891,78.358528,NO2,8,34,24
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","26-02-2026 10:00:00",17.540891,78.358528,NH3,1,5,3
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","26-02-2026 10:00:00",17.540891,78.358528,SO2,2,8,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-02-2026 10:00:00",17.470431,78.566959,CO,16,42,29
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-02-2026 10:00:00",17.518400,78.278777,PM10,41,135,82
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","26-02-2026 10:00:00",13.1662,80.2584,NH3,1,4,2
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-02-2026 10:00:00",13.164544,80.26285,PM10,39,108,58
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-02-2026 10:00:00",13.164544,80.26285,NH3,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-02-2026 10:00:00",12.9533,80.2357,PM10,33,362,84
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-02-2026 10:00:00",12.9533,80.2357,CO,20,77,41
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-02-2026 10:00:00",13.1036,80.2909,SO2,4,7,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-02-2026 10:00:00",13.0052189,80.2398125,OZONE,NA,NA,NA
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","26-02-2026 10:00:00",11.0328,77.0349,PM10,63,138,103
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","26-02-2026 10:00:00",11.0328,77.0349,NO2,10,11,11
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","26-02-2026 10:00:00",10.942451,76.978996,PM2.5,35,63,48
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","26-02-2026 10:00:00",26.295810,73.082283,CO,16,103,54
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 10:00:00",26.215415,73.070156,NH3,5,25,14
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 10:00:00",26.215415,73.070156,CO,8,87,41
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 10:00:00",26.215415,73.070156,OZONE,3,82,10
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-02-2026 10:00:00",26.358805,73.047444,NH3,3,13,6
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-02-2026 10:00:00",26.358805,73.047444,CO,8,57,27
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-02-2026 10:00:00",26.358805,73.047444,OZONE,6,66,26
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","26-02-2026 10:00:00",26.506177,77.025989,PM2.5,27,173,71
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","26-02-2026 10:00:00",26.506177,77.025989,NO2,17,99,36
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","26-02-2026 10:00:00",24.041198,74.780702,OZONE,20,106,42
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","26-02-2026 10:00:00",25.036360,73.883502,PM10,30,243,73
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","26-02-2026 10:00:00",26.031443,76.359327,SO2,7,15,10
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-02-2026 10:00:00",24.885261,72.857549,PM10,35,177,77
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-02-2026 10:00:00",24.885261,72.857549,OZONE,4,69,35
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-02-2026 10:00:00",29.931624,73.864511,CO,24,138,56
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","26-02-2026 10:00:00",26.843698,75.766894,PM10,52,221,116
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","26-02-2026 10:00:00",26.843698,75.766894,NO2,43,213,73
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","26-02-2026 10:00:00",26.9164092,75.7994901,SO2,20,32,28
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","26-02-2026 10:00:00",26.960669,75.771817,OZONE,10,95,30
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","26-02-2026 10:00:00",26.9502929,75.730943,PM2.5,36,157,80
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","26-02-2026 10:00:00",26.9502929,75.730943,OZONE,14,58,34
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","26-02-2026 10:00:00",26.895552,76.334753,NO2,22,177,71
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","26-02-2026 10:00:00",26.895552,76.334753,SO2,4,23,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","26-02-2026 10:00:00",26.895552,76.334753,CO,34,130,55
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","26-02-2026 10:00:00",26.699557,77.898881,CO,32,62,41
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-02-2026 10:00:00",29.610750,74.283608,PM10,43,161,106
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","26-02-2026 10:00:00",29.610750,74.283608,CO,12,76,18
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","26-02-2026 10:00:00",25.164090,75.858137,SO2,2,8,4
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","26-02-2026 10:00:00",25.196024,75.855668,CO,10,95,31
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","26-02-2026 10:00:00",25.196024,75.855668,OZONE,8,149,24
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","26-02-2026 10:00:00",25.771061," 73.340227",SO2,5,16,11
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","26-02-2026 10:00:00",24.041198,74.780702,NO2,12,82,28
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","26-02-2026 10:00:00",26.912329,70.909168,SO2,2,6,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","26-02-2026 10:00:00",24.588397,76.172782,OZONE,5,96,18
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-02-2026 10:00:00",28.108988,75.386577,PM2.5,22,159,57
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-02-2026 10:00:00",28.108988,75.386577,OZONE,11,122,33
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-02-2026 10:00:00",27.338530,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-02-2026 10:00:00",27.338530,88.614099,CO,8,35,16
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","26-02-2026 10:00:00",13.0664,"80.2112 ",PM2.5,15,89,46
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-02-2026 10:00:00",17.518400,78.278777,CO,3,64,15
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","26-02-2026 10:00:00",17.5316895,78.218939,PM2.5,46,135,78
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","26-02-2026 10:00:00",17.5316895,78.218939,NH3,1,1,1
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-02-2026 10:00:00",17.585705,78.126199,NO2,13,16,14
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-02-2026 10:00:00",17.585705,78.126199,NH3,2,5,3
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-02-2026 10:00:00",17.585705,78.126199,SO2,11,19,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-02-2026 10:00:00",17.393559,78.339194,PM2.5,53,71,58
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-02-2026 10:00:00",17.393559,78.339194,PM10,76,96,82
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-02-2026 10:00:00",17.393559,78.339194,OZONE,17,31,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-02-2026 10:00:00",17.544899,78.486949,PM2.5,48,56,51
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-02-2026 10:00:00",17.429398,78.569354,NH3,5,6,5
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-02-2026 10:00:00",28.406963,77.849831,OZONE,1,96,3
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-02-2026 10:00:00",27.168897,78.376960,PM10,50,169,85
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 10:00:00",27.1594,78.3953,SO2,9,14,11
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 10:00:00",27.1594,78.3953,CO,8,12,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.646233,77.358075,NH3,15,24,18
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.646233,77.358075,OZONE,10,13,11
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.757294,77.278792,NH3,1,9,6
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.757294,77.278792,CO,42,85,70
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.685382,77.453839,PM10,119,320,191
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.685382,77.453839,NH3,6,11,8
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","26-02-2026 10:00:00",25.4547,78.6039,CO,7,57,22
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-02-2026 10:00:00",26.428282,80.327067,OZONE,11,13,12
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-02-2026 10:00:00",26.509954,80.249612,PM10,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-02-2026 10:00:00",26.509954,80.249612,NO2,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","26-02-2026 10:00:00",26.509954,80.249612,OZONE,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-02-2026 10:00:00",26.4703136,80.3229863,PM10,22,136,62
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-02-2026 10:00:00",26.4703136,80.3229863,NO2,46,53,50
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-02-2026 10:00:00",28.2348927,77.8683002,PM2.5,23,289,107
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-02-2026 10:00:00",28.2348927,77.8683002,NO2,6,7,7
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-02-2026 10:00:00",28.2348927,77.8683002,CO,12,52,51
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-02-2026 10:00:00",17.37206,78.50864,OZONE,10,46,15
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-02-2026 10:00:00",17.528544,78.286195,PM10,67,90,75
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-02-2026 10:00:00",17.4559458,78.4332152,PM2.5,38,79,59
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-02-2026 10:00:00",17.4559458,78.4332152,CO,44,59,56
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-02-2026 10:00:00",17.4559458,78.4332152,OZONE,9,17,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-02-2026 10:00:00",17.417094,78.457437,NH3,3,3,3
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-02-2026 10:00:00",17.417094,78.457437,CO,12,85,44
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-02-2026 10:00:00",23.8175497,91.2726974,PM2.5,171,329,267
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-02-2026 10:00:00",28.6603346,77.3572563,PM2.5,73,338,220
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-02-2026 10:00:00",26.730136,83.433859,PM2.5,55,121,81
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-02-2026 10:00:00",28.47272,77.482000,CO,5,38,27
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-02-2026 10:00:00",28.47272,77.482000,OZONE,4,135,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-02-2026 10:00:00",28.557054,77.453663,CO,34,120,49
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-02-2026 10:00:00",28.725645,77.749675,PM2.5,71,318,203
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-02-2026 10:00:00",27.23711,78.01936,PM2.5,5,166,69
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-02-2026 10:00:00",27.23711,78.01936,PM10,53,148,88
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-02-2026 10:00:00",27.23711,78.01936,OZONE,7,32,7
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-02-2026 10:00:00",27.106972,78.000111,OZONE,11,14,13
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-02-2026 10:00:00",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-02-2026 10:00:00",27.19412,77.96237,SO2,12,16,13
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-02-2026 10:00:00",27.19412,77.96237,CO,5,51,29
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","26-02-2026 10:00:00",27.169338,78.03582,NO2,12,17,15
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 10:00:00",26.90723,80.98579,SO2,39,44,41
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 10:00:00",26.90723,80.98579,CO,10,12,12
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 10:00:00",26.90723,80.98579,OZONE,11,302,22
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-02-2026 10:00:00",26.83399722,80.8917361,NH3,3,4,3
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","26-02-2026 10:00:00",28.999264,77.7590354,NO2,108,134,118
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","26-02-2026 10:00:00",28.999264,77.7590354,SO2,18,32,20
